task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
dacode/dacode-dm-csv-035,dacode,dacode-dm-csv-035,18,10,0.3571428571428571,0.6888888888888889,0.4091167843169925,0.0,1.0,0.7910714285714286,-0.3002915451895043,0.580438576425166,-0.0995644784972233,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-036,dacode,dacode-dm-csv-036,17,11,0.3928571428571428,0.3058823529411765,0.3505803394294433,0.0,1.0,0.2642857142857143,0.1607142857142857,0.6950535877153058,0.044499500156322,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-037,dacode,dacode-dm-csv-037,17,11,0.3928571428571428,0.6705882352941177,0.3815829350641613,0.0,1.0,0.7214285714285715,-0.130952380952381,0.5066172102607908,-0.0497451500477202,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-038,dacode,dacode-dm-csv-038,16,12,0.4285714285714285,0.7833333125,0.2637865653958515,0.2,1.0,0.8333333214285713,-0.1666666964285714,0.518984886581511,-0.061803260032658,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-039,dacode,dacode-dm-csv-039,17,11,0.3928571428571428,0.4529411764705882,0.2403860793141476,0.0,0.8,0.4714285714285714,-0.0952380952380952,0.6290402292201384,-0.0291373137608489,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-040,dacode,dacode-dm-csv-040,16,12,0.4285714285714285,0.7562500000000001,0.3372105240054052,0.0,1.0,0.8607142857142858,-0.3277310924369748,0.6635463544957874,-0.0950525492297233,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-041,dacode,dacode-dm-csv-041,21,7,0.25,0.6412698571428571,0.4602627234013082,0.0,1.0,0.7309523928571429,-0.2690476071428572,0.4277969174164586,-0.1210345031110402,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-042,dacode,dacode-dm-csv-042,17,11,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-043,dacode,dacode-dm-csv-043,17,11,0.3928571428571428,0.5780543529411765,0.4046108510905613,0.0,1.0,0.5866758571428571,-0.0176748869890439,0.4184573059208333,-0.0081285424701006,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-044,dacode,dacode-dm-csv-044,16,12,0.4285714285714285,0.35,0.4153311931459038,0.0,1.0,0.2428571428571428,0.1785714285714285,0.4218218503934898,0.0814705721157033,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-045,dacode,dacode-dm-csv-045,16,12,0.4285714285714285,0.2680555,0.3618768417723425,0.0,1.0,0.1531745714285714,0.2418546182891415,0.4800316905725118,0.0969622483790008,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-046,dacode,dacode-dm-csv-046,20,8,0.2857142857142857,0.91,0.2321637353248779,0.0,1.0,0.9357142857142858,-0.2768981735918237,0.8631076142064265,-0.0617408683953216,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-047,dacode,dacode-dm-csv-047,17,11,0.3928571428571428,0.6882352941176471,0.3908999464902623,0.0,1.0,0.8107142857142857,-0.3785714285714286,0.6810481118190146,-0.1069762518058162,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-048,dacode,dacode-dm-csv-048,20,8,0.2857142857142857,0.7,0.4074309757492672,0.0,1.0,0.7857142857142857,-0.2678571428571428,0.4625654945353078,-0.1114416053875548,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-049,dacode,dacode-dm-csv-049,21,7,0.25,0.7809523809523808,0.3698378635990019,0.0,1.0,0.8357142857142857,-0.8214285714285717,1.6701918501557034,-0.0946500942385159,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-050,dacode,dacode-dm-csv-050,20,8,0.2857142857142857,0.73333335,0.3508719551188545,0.0,1.0,0.7714286785714286,-0.2857152500009642,0.9077904770416604,-0.0605709560957568,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-051,dacode,dacode-dm-csv-051,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-052,dacode,dacode-dm-csv-052,16,12,0.4285714285714285,0.65,0.3122498999199199,0.0,1.0,0.6714285714285714,-0.0714285714285713,0.5933302759227196,-0.0231680816290829,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-053,dacode,dacode-dm-csv-053,17,11,0.3928571428571428,0.4823529411764706,0.4604796656654336,0.0,1.0,0.4499999999999999,0.0499999999999999,0.3610500558885747,0.0266516367520546,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-054,dacode,dacode-dm-csv-054,16,12,0.4285714285714285,0.625,0.3716517186829626,0.0,1.0,0.6571428571428573,-0.0745341614906831,0.4928406068292515,-0.0291047697609367,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-055,dacode,dacode-dm-csv-055,16,12,0.4285714285714285,0.74375,0.3161659967485435,0.0,1.0,0.8107142857142857,-0.2100840336134453,0.5910496898690987,-0.0684047200694142,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-056,dacode,dacode-dm-csv-056,18,10,0.3571428571428571,0.3,0.3844187531556932,0.0,1.0,0.2285714285714285,0.2337662337662337,0.5868635598802598,0.0766590627259195,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-057,dacode,dacode-dm-csv-057,15,13,0.4642857142857143,0.5866666666666667,0.3733333333333928,0.0,1.0,0.5928571428571429,-0.0093167722117206,0.3565212755911413,-0.005029110607758,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-058,dacode,dacode-dm-csv-058,15,13,0.4642857142857143,0.1066666666666666,0.1768866554856213,0.0,0.6,0.0571428571428571,0.2857142857142857,0.6998542122237651,0.0785674242428425,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-059,dacode,dacode-dm-csv-059,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-060,dacode,dacode-dm-csv-060,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-061,dacode,dacode-dm-csv-061,17,11,0.3928571428571428,0.5794117647058824,0.377709358980674,0.0,1.0,0.6071428571428571,-0.0571428571428571,0.3950946383369816,-0.0278340433850215,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-062,dacode,dacode-dm-csv-062,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-063,dacode,dacode-dm-csv-063,17,11,0.3928571428571428,0.7215686470588236,0.3752021084991773,0.0,1.0,0.830952392857143,-0.4226190178571428,0.8060807230143456,-0.1008993346466144,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-064,dacode,dacode-dm-csv-064,18,10,0.3571428571428571,0.6666666666666667,0.3829708431025352,0.0,1.0,0.7142857142857144,-0.1428571428571429,0.522726152383337,-0.0525950641248825,easy,0,0,True,True,True,True
dacode/dacode-dm-csv-065,dacode,dacode-dm-csv-065,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-066,dacode,dacode-dm-csv-066,16,12,0.4285714285714285,0.2275,0.3123199481301186,0.0,1.0,0.1385714285714286,0.3204633204633205,0.6958274549845026,0.0886330279557409,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-067,dacode,dacode-dm-csv-067,17,11,0.3928571428571428,0.0470588235294117,0.1091013940646553,0.0,0.4,0.0285714285714285,0.2618795920654933,0.8071671122101651,0.0624389325381314,frontier,0,0,True,True,True,True
dacode/dacode-dm-csv-068,dacode,dacode-dm-csv-068,16,12,0.4285714285714285,0.2833333125,0.2728247415161239,0.0,0.96,0.2476190357142857,0.1488094866071428,0.6572463888746842,0.0435734646457139,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-069,dacode,dacode-dm-csv-069,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-dm-csv-070,dacode,dacode-dm-csv-070,18,10,0.3571428571428571,0.5564815,0.3900039181945983,0.0,1.0,0.6166666785714285,-0.1293532196162046,0.3856191386628971,-0.0645559061645865,medium,0,0,True,True,True,True
dacode/dacode-dm-csv-071,dacode,dacode-dm-csv-071,18,10,0.3571428571428571,0.0222222222222222,0.0628539361054709,0.0,0.2,0.0142857142857142,0.2272843225242474,0.8194852789702689,0.0533761234336646,frontier,0,0,True,True,True,True
dacode/dacode-dm-csv-072,dacode,dacode-dm-csv-072,18,10,0.3571428571428571,0.1888888888888889,0.2536158269002961,0.0,1.0,0.1571428571428571,0.1632653061224489,0.59359345192853,0.0529325859646401,hard,0,0,True,True,True,True
dacode/dacode-dm-csv-073,dacode,dacode-dm-csv-073,17,11,0.3928571428571428,0.3176470588235294,0.3633751814466,0.0,1.0,0.1928571428571428,0.3214285714285715,0.5380899704756916,0.1149603878805266,hard,0,0,True,True,True,True
dacode/dacode-ml-binary-001,dacode,dacode-ml-binary-001,16,12,0.4285714285714285,0.6012891249999999,0.279825516089463,0.0,0.832194,0.651064,-0.2235746030516157,0.7384298655249165,-0.0582679745077471,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-002,dacode,dacode-ml-binary-002,17,11,0.3928571428571428,0.4066873529411764,0.2545264448095813,0.0,0.636514,0.4642286071428571,-0.2249925182219247,0.5334186667278141,-0.0811740460493636,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-003,dacode,dacode-ml-binary-003,18,10,0.3571428571428571,0.0841183888888888,0.1752319782843869,0.0,0.6,0.0540761071428571,0.3085972530373201,0.8341246648516693,0.0711999743323305,hard,0,0,True,True,True,True
dacode/dacode-ml-binary-004,dacode,dacode-ml-binary-004,18,10,0.3571428571428571,0.5829963888888889,0.4141429284941155,0.0,1.0,0.6247833928571429,-0.0834334457563655,0.3735402404477431,-0.0429852708637958,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-005,dacode,dacode-ml-binary-005,16,12,0.4285714285714285,0.7404991875000001,0.2845512544413613,0.0,0.964738,0.8139335357142858,-0.4378236107832837,1.0338774847747825,-0.0814980472783444,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-006,dacode,dacode-ml-binary-006,16,12,0.4285714285714285,0.6423408749999999,0.3558794591687392,0.0,1.0,0.6972030000000001,-0.1138036706018528,0.4299797692430587,-0.0509360082246071,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-007,dacode,dacode-ml-binary-007,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-binary-008,dacode,dacode-ml-binary-008,16,12,0.4285714285714285,0.3741796874999999,0.2190041004415553,0.0,0.765474,0.37188525,0.0081985994645484,0.443724623210888,0.0035559893670649,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-009,dacode,dacode-ml-binary-009,16,12,0.4285714285714285,0.78540375,0.3176532177535551,0.0,0.999199,0.875789142857143,-0.4397573662944014,0.9554012386588692,-0.0885818561902236,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-010,dacode,dacode-ml-binary-010,16,12,0.4285714285714285,0.5915463125,0.416934501127533,0.0,1.0,0.6380264642857142,-0.0729100420168066,0.3761293853880545,-0.0373048920689107,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-011,dacode,dacode-ml-binary-011,16,12,0.4285714285714285,0.121573875,0.1685607739888921,0.0,0.6,0.0694707857142857,0.3473539285714285,0.7045475649731295,0.0948810866796156,hard,0,0,True,True,True,True
dacode/dacode-ml-binary-012,dacode,dacode-ml-binary-012,17,11,0.3928571428571428,0.1688765882352941,0.2211042257334386,0.0,0.600903,0.1025322142857142,0.3101923322937772,0.5778581038716519,0.1033066992809166,hard,0,0,True,True,True,True
dacode/dacode-ml-binary-013,dacode,dacode-ml-binary-013,17,11,0.3928571428571428,0.7364024705882353,0.3459258850577028,0.0,1.0,0.8165938571428571,-0.2478642857142857,0.5747760229221501,-0.0829913471729005,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-014,dacode,dacode-ml-binary-014,16,12,0.4285714285714285,0.5871277500000001,0.282288859792257,0.0,0.863097,0.6526067142857144,-0.197159284475461,0.5112490087344527,-0.0742167477405368,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-015,dacode,dacode-ml-binary-015,17,11,0.3928571428571428,0.4503337647058824,0.2859289916933366,0.0,0.807873,0.4885584642857142,-0.1180312762149089,0.4551565807073067,-0.0499060597249004,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-016,dacode,dacode-ml-binary-016,16,12,0.4285714285714285,0.3715425624999999,0.1788452083702442,0.0,0.706275,0.3898024642857142,-0.1215832831123042,0.6833032117022853,-0.0342433212860478,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-017,dacode,dacode-ml-binary-017,18,10,0.3571428571428571,0.6651261666666667,0.383083088642116,0.0,1.0,0.7063544999999999,-0.1620868095199872,0.6816480190991133,-0.0457619498849798,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-018,dacode,dacode-ml-binary-018,17,11,0.3928571428571428,0.6127133529411765,0.3244692048367685,0.0,0.885565,0.6942330357142857,-0.2829024864386282,0.6116344627997549,-0.0890148487858004,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-019,dacode,dacode-ml-binary-019,16,12,0.4285714285714285,0.8047575,0.3391769554285048,0.0,1.0,0.8884328571428571,-0.4462685714285714,1.0959791155912804,-0.078363055943502,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-020,dacode,dacode-ml-binary-020,17,11,0.3928571428571428,0.579574705882353,0.2846556082932424,0.0,0.867015,0.6144471785714286,-0.1234717676095081,0.5177676391511448,-0.0458933902910738,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-021,dacode,dacode-ml-binary-021,19,9,0.3214285714285714,0.9137282631578948,0.1724293354663057,0.337613,1.0,0.9414584642857144,-1.0641303628070504,2.68376648920627,-0.0763074712241268,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-022,dacode,dacode-ml-binary-022,17,11,0.3928571428571428,0.7377487647058824,0.3447116884580384,0.0,0.974216,0.8204641428571428,-0.5638084652864281,1.2684974791304269,-0.0855380924184208,easy,0,0,True,True,True,True
dacode/dacode-ml-binary-023,dacode,dacode-ml-binary-023,20,8,0.2857142857142857,0.4017372,0.2923173728305589,0.0,0.825194,0.3887735714285713,0.0581106355794334,0.4444974435773928,0.0251596745192534,medium,0,0,True,True,True,True
dacode/dacode-ml-binary-024,dacode,dacode-ml-binary-024,17,11,0.3928571428571428,0.6542938823529411,0.3767573167911052,0.0,1.0,0.7115355714285715,-0.178495692330131,0.6094871464233045,-0.0563612095655508,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-001,dacode,dacode-ml-competition-001,18,10,0.3571428571428571,0.0092930555555555,0.0383162496402885,0.0,0.167275,0.0059741071428571,0.1559157589519283,0.8101620486162057,0.037037101218788,frontier,0,0,True,True,True,True
dacode/dacode-ml-competition-002,dacode,dacode-ml-competition-002,19,9,0.3214285714285714,0.3809202105263158,0.3523232669369333,0.0,0.911172,0.3686479999999999,0.0378299056004555,0.4245790817304963,0.0171473770158567,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-003,dacode,dacode-ml-competition-003,16,12,0.4285714285714285,0.7301108125,0.32655062579909,0.0,0.995563,0.8109383928571429,-0.3525822267682081,0.8633917318074045,-0.0785904326113011,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-004,dacode,dacode-ml-competition-004,20,8,0.2857142857142857,0.464591,0.377103438289682,0.0,0.983265,0.4817058571428571,-0.055700911897629,0.4163948580070686,-0.0257438398073568,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-005,dacode,dacode-ml-competition-005,19,9,0.3214285714285714,0.3555877368421052,0.3016282383768124,0.0,0.899313,0.3659471428571428,-0.0421005706673516,0.4791894469656293,-0.0169081042364398,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-006,dacode,dacode-ml-competition-006,17,11,0.3928571428571428,0.0117647058823529,0.0470588235294117,0.0,0.2,0.0071428571428571,0.1517857142857143,0.7887017070179709,0.0370370546247613,frontier,0,0,True,True,True,True
dacode/dacode-ml-competition-007,dacode,dacode-ml-competition-007,16,12,0.4285714285714285,0.6706299375,0.2961412619794962,0.0,0.920689,0.7579473214285714,-0.3399544439943953,0.716914488181997,-0.0912579638900196,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-008,dacode,dacode-ml-competition-008,18,10,0.3571428571428571,0.1564366111111111,0.2787134571050703,0.0,0.795136,0.1035140714285714,0.6060507462890043,1.4917483596915655,0.078186578082492,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-009,dacode,dacode-ml-competition-009,17,11,0.3928571428571428,0.7215686470588235,0.3624429024223622,0.0,1.0,0.8309523928571428,-0.2817460119047619,0.5224097354465679,-0.103792033760571,easy,0,0,True,True,True,True
dacode/dacode-ml-competition-010,dacode,dacode-ml-competition-010,25,3,0.1071428571428571,0.24124328,0.257716072315177,0.0,0.877041,0.2318893571428571,0.2121209470628207,0.6667409596762742,0.0612273290370996,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-011,dacode,dacode-ml-competition-011,20,8,0.2857142857142857,0.2632448,0.2837302327815279,0.0,0.8,0.2299894285714285,0.1847520634920635,0.545540083332932,0.0651749501065522,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-012,dacode,dacode-ml-competition-012,24,4,0.1428571428571428,0.197980375,0.2016531434782285,0.0,0.610256,0.1909824642857142,0.1162800979418212,0.5192066068643896,0.0431006538587618,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-013,dacode,dacode-ml-competition-013,21,7,0.25,0.4912328571428571,0.31469665935526,0.0,0.981169,0.5123968928571428,-0.1132450931005672,0.4904737919591227,-0.0444345940478616,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-014,dacode,dacode-ml-competition-014,19,9,0.3214285714285714,0.2003137368421052,0.3254138611918257,0.0,0.852074,0.1359271785714285,0.4530905952380952,0.9463887439459024,0.0921369276923402,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-015,dacode,dacode-ml-competition-015,20,8,0.2857142857142857,0.0657387,0.0946273946376523,0.0,0.332051,0.0547810714285714,0.3859950884679642,1.153021114827702,0.0644263508602619,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-016,dacode,dacode-ml-competition-016,18,10,0.3571428571428571,0.4176531666666667,0.2835252968173407,0.0,0.756769,0.4532697142857143,-0.1185933492684511,0.4297084087544639,-0.053113323877855,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-017,dacode,dacode-ml-competition-017,18,10,0.3571428571428571,0.0413810555555555,0.0744366053710375,0.0,0.287138,0.0266021071428571,0.4365653096390768,1.032076479818279,0.0814058800608277,frontier,0,0,True,True,True,True
dacode/dacode-ml-competition-018,dacode,dacode-ml-competition-018,20,8,0.2857142857142857,0.1097319,0.1432997972765139,0.0,0.556275,0.0860846428571428,0.2931298888686618,0.628477022117943,0.089761263139512,hard,0,0,True,True,True,True
dacode/dacode-ml-competition-019,dacode,dacode-ml-competition-019,17,11,0.3928571428571428,0.534160705882353,0.3093038720873174,0.0,1.0,0.542972607142857,-0.0226973214285713,0.4020941165626197,-0.0108632288074954,medium,0,0,True,True,True,True
dacode/dacode-ml-competition-020,dacode,dacode-ml-competition-020,18,10,0.3571428571428571,0.0855007222222222,0.1670662061964276,0.0,0.6,0.05496475,1.0043213514044391,2.5594810597679603,0.0755161147376418,hard,0,0,True,True,True,True
dacode/dacode-ml-multi-001,dacode,dacode-ml-multi-001,18,10,0.3571428571428571,0.7054160555555555,0.3117794808800448,0.0,0.999286,0.7383656785714289,-0.1494063640850586,0.6394957256697735,-0.0449622915973789,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-002,dacode,dacode-ml-multi-002,16,12,0.4285714285714285,0.6563715000000001,0.342595215476114,0.0,1.0,0.7060581428571429,-0.1411281975122817,0.5650693074805,-0.0480650633685708,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-003,dacode,dacode-ml-multi-003,18,10,0.3571428571428571,0.1277902777777778,0.1741403998358175,0.0,0.673049,0.1133005357142857,0.1632271493993444,0.8822369999023563,0.0356062589926125,hard,0,0,True,True,True,True
dacode/dacode-ml-multi-004,dacode,dacode-ml-multi-004,18,10,0.3571428571428571,0.6560353333333333,0.3963713122515301,0.0,1.0,0.7387668214285714,-0.1984353196248788,0.4485677062320582,-0.0851350874101739,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-005,dacode,dacode-ml-multi-005,18,10,0.3571428571428571,0.5144459444444445,0.2913871110726668,0.0,0.94083,0.5461188214285715,-0.1644373769923048,0.6849131481954236,-0.0462041928337921,medium,0,0,True,True,True,True
dacode/dacode-ml-multi-006,dacode,dacode-ml-multi-006,17,11,0.3928571428571428,0.351176,0.306442834388022,0.0,0.771814,0.3432497142857142,0.0185477798708957,0.3618514931661116,0.0098647581901185,medium,0,0,True,True,True,True
dacode/dacode-ml-multi-007,dacode,dacode-ml-multi-007,16,12,0.4285714285714285,0.7599152499999999,0.3465384441837766,0.0,1.0,0.8628087142857144,-0.3525886798590474,0.7392565228120618,-0.0917889977901571,easy,0,0,True,True,True,True
dacode/dacode-ml-multi-008,dacode,dacode-ml-multi-008,19,9,0.3214285714285714,0.5183777368421053,0.371553246286995,0.0,1.0,0.48032775,0.1291240520979428,0.4999564900660488,0.0497043298195406,medium,0,0,True,True,True,True
dacode/dacode-ml-multi-009,dacode,dacode-ml-multi-009,17,11,0.3928571428571428,0.4954376470588235,0.2778762865449175,0.0,0.771079,0.5676296071428572,-0.2537628914550854,0.5330991133760938,-0.091608855314628,medium,0,0,True,True,True,True
dacode/dacode-ml-multi-010,dacode,dacode-ml-multi-010,21,7,0.25,0.6110409047619045,0.2404632151183181,0.0,0.764183,0.6379601785714286,-2.0112524949212123,5.31474725545418,-0.0728284975689321,medium,0,0,True,True,True,True
dacode/dacode-ml-multi-011,dacode,dacode-ml-multi-011,19,9,0.3214285714285714,0.0037544736842105,0.0135372228216496,0.0,0.060217,0.0025476785714285,0.1881980229618554,0.8338756566866709,0.0434340618651858,frontier,0,0,True,True,False,True
dacode/dacode-ml-multi-012,dacode,dacode-ml-multi-012,17,11,0.3928571428571428,0.3866216470588235,0.2195541102539527,0.0,0.583932,0.4323546785714286,-0.2129243492927098,0.5430933094780572,-0.0754515731936797,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-001,dacode,dacode-ml-regression-001,16,12,0.4285714285714285,0.707382125,0.342083084433971,0.0,1.0,0.7470755000000001,-0.1375039134100383,0.682319499654295,-0.0387831867407091,easy,0,0,True,True,True,True
dacode/dacode-ml-regression-002,dacode,dacode-ml-regression-002,19,9,0.3214285714285714,0.4317199999999999,0.3689768855474768,0.0,1.0,0.4215242857142857,0.0299724783143638,0.4237464477239899,0.0136125559963848,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-003,dacode,dacode-ml-regression-003,18,10,0.3571428571428571,0.2122916666666666,0.1899934099517957,0.0,0.640674,0.2240519642857143,-0.0656822003175295,0.4751927344625112,-0.026600838602626,hard,0,0,True,True,True,True
dacode/dacode-ml-regression-004,dacode,dacode-ml-regression-004,16,12,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-regression-005,dacode,dacode-ml-regression-005,16,12,0.4285714285714285,0.4893055625,0.2755025682582126,0.0,0.858628,0.51748025,-0.0913695552373395,0.5126792265162536,-0.0342982718170584,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-006,dacode,dacode-ml-regression-006,18,10,0.3571428571428571,0.4253774444444444,0.3137541933434201,0.0,1.0,0.4301371071428571,-0.0212552023354167,0.6243142016722576,-0.0065519877804792,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-007,dacode,dacode-ml-regression-007,18,10,0.3571428571428571,0.0862296666666666,0.0707681473561532,0.0,0.222409,0.0825956785714285,0.0477858540012789,0.4160406623192907,0.0221046378845291,hard,0,0,True,True,True,True
dacode/dacode-ml-regression-008,dacode,dacode-ml-regression-008,16,12,0.4285714285714285,0.353850625,0.212458731529171,0.0,0.626643,0.3886685714285714,-0.1527568972817481,0.5447697065028201,-0.0539640741257001,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-009,dacode,dacode-ml-regression-009,17,11,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-regression-010,dacode,dacode-ml-regression-010,20,8,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-regression-011,dacode,dacode-ml-regression-011,21,7,0.25,0.4254774285714286,0.3356784083746101,0.0,1.0,0.4073768214285714,0.0872415117957997,0.4697575707367866,0.0357412328820506,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-012,dacode,dacode-ml-regression-012,16,12,0.4285714285714285,0.5001546875,0.2721425790963531,0.0,0.858048,0.5257173928571428,-0.0919525289809528,0.5606872227253772,-0.0315615608117866,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-013,dacode,dacode-ml-regression-013,17,11,0.3928571428571428,0.7100132352941176,0.2855840337765091,0.0,1.0,0.7235278214285713,-0.0522154464285714,0.5578965581079386,-0.018011953983457,easy,0,0,True,True,True,True
dacode/dacode-ml-regression-014,dacode,dacode-ml-regression-014,18,10,0.3571428571428571,0.5726163888888889,0.4320102120828908,0.0,1.0,0.6181105357142858,-0.0818894642857142,0.3517154174753952,-0.044807799505624,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-015,dacode,dacode-ml-regression-015,16,12,0.4285714285714285,0.1020616875,0.0642713604966461,0.0,0.216615,0.1020714642857143,-0.0001705837844456,0.6357719930907214,-5.148549392027294e-05,hard,0,0,True,True,True,True
dacode/dacode-ml-regression-016,dacode,dacode-ml-regression-016,19,9,0.3214285714285714,0.5910128947368422,0.4186502961612277,0.0,1.0,0.6581873214285715,-0.1772658482142857,0.4480131316895752,-0.0761467887811537,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-017,dacode,dacode-ml-regression-017,19,9,0.3214285714285714,0.4421052631578948,0.452264232819807,0.0,1.0,0.4285714285714285,0.0285714285714285,0.3730732816343027,0.0147387678234752,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-018,dacode,dacode-ml-regression-018,19,9,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
dacode/dacode-ml-regression-019,dacode,dacode-ml-regression-019,20,8,0.2857142857142857,0.4658832499999999,0.3895342677517441,0.0,1.0,0.4724170357142857,-0.020207161791209,0.4074701462439745,-0.0095437941023301,medium,0,0,True,True,True,True
dacode/dacode-ml-regression-020,dacode,dacode-ml-regression-020,19,9,0.3214285714285714,0.0084542105263157,0.0358681775564195,0.0,0.16063,0.0057367857142857,0.1599408195541,0.8310768770157214,0.0370371195986834,frontier,0,0,True,True,True,True
dacode/dacode-ml-regression-021,dacode,dacode-ml-regression-021,17,11,0.3928571428571428,0.6872335294117646,0.3803343779244656,0.0,1.0,0.7607160714285713,-0.17564302296524,0.4796362579505162,-0.0704751620889547,easy,0,0,True,True,True,True
